vehicle_age,engine_cc,vehicle_value,safety_features,anti_theft,fuel_type,driver_age,driving_experience,license_age,previous_accidents,previous_claims,traffic_violations,usage_type,annual_mileage,previous_insurance,policy_lapses,claim_occurred
10,2500,3685881,0,1,1,67,48,48,0,0,1,0,14434,1,0,0
11,1500,642542,1,0,0,47,29,28,0,1,1,0,49038,1,2,0
11,2500,3505141,0,0,0,71,49,49,0,0,0,3,51588,1,0,0
6,2000,2631992,1,0,2,45,26,26,0,0,0,1,28985,1,0,0
12,2000,4997615,1,0,0,56,35,35,1,1,1,4,44941,1,0,1
7,1500,3965100,0,1,4,49,31,31,1,0,0,0,47157,0,0,1
8,1200,2224393,1,0,3,37,15,15,2,1,1,0,5203,0,1,1
6,1000,3317375,1,0,0,37,15,14,1,0,0,0,46482,0,0,1
14,1200,807432,1,0,3,46,27,27,0,0,0,1,6470,1,0,0
1,1500,968284,0,0,1,52,33,32,1,0,0,0,37914,1,1,0
19,1000,4060842,0,1,1,49,31,31,1,0,1,0,12284,1,0,0
11,1200,3100521,0,0,3,34,15,15,0,0,0,0,6507,0,0,0
0,1200,1602776,0,0,0,69,51,50,0,0,0,1,2487,1,0,0
7,1000,3184728,1,1,1,68,46,46,0,2,1,0,49427,1,0,0
4,1500,3302754,1,0,1,25,4,4,0,1,0,4,11137,1,0,1
14,2500,4924822,0,1,1,38,17,17,1,0,0,0,2166,1,1,1
0,1500,3047663,0,0,1,40,20,20,0,0,0,3,25938,1,0,0
0,1500,530096,1,0,0,68,48,47,0,1,0,0,34289,1,0,0
9,1500,4416952,1,1,0,68,48,47,0,0,0,1,9380,1,0,0
9,1200,3827288,1,1,4,44,23,22,2,0,2,4,37352,1,0,1
14,1000,4173723,1,0,0,23,4,3,0,0,1,2,8956,0,0,1
16,2000,4452268,1,1,1,69,51,50,1,0,1,0,8210,1,0,0
5,1000,3446265,1,1,0,25,4,3,1,0,0,1,36301,1,0,0
2,800,597597,1,1,0,52,32,31,1,0,1,0,21600,1,1,0
12,2000,3447708,1,0,0,22,2,2,0,0,0,2,12836,1,2,1
15,1000,2206450,0,0,0,50,31,31,0,0,0,0,55710,1,0,0
7,1200,464379,0,0,1,18,0,0,1,1,1,1,10182,1,0,1
14,800,4145932,1,1,3,41,21,20,0,0,2,0,54338,1,0,0
16,1000,4915295,1,0,1,49,31,30,1,0,0,0,10952,0,0,0
16,1000,3114372,0,1,1,72,53,53,1,0,1,0,37601,1,0,0
12,800,1020143,1,0,0,50,28,27,0,0,0,0,52485,0,0,0
16,1500,554435,0,0,3,55,33,33,0,0,0,3,30310,1,0,0
5,2000,341988,1,0,1,19,0,0,0,3,0,0,38624,0,1,1
16,1200,4942972,0,0,0,61,41,40,0,0,3,2,45084,1,0,1
15,2000,2003987,1,1,1,34,16,16,0,0,1,0,4431,0,1,0
13,1000,1111250,1,0,2,27,5,4,1,1,0,0,18954,1,1,0
12,1200,1743478,0,0,1,54,35,35,0,0,1,0,46842,1,1,0
5,1000,4382437,0,0,4,54,35,35,1,0,0,0,43140,1,0,0
2,1500,4451715,1,1,0,19,0,0,0,1,0,0,56200,1,1,1
13,1200,3699608,0,1,4,29,8,8,1,0,1,0,18274,1,0,0
13,1500,2798464,1,0,0,54,35,34,1,1,0,0,6939,1,0,0
14,2000,408336,0,0,0,47,26,25,0,0,0,0,13928,1,0,0
7,1500,3388808,1,0,1,32,14,14,0,0,1,2,45373,1,0,0
14,1500,3154506,1,1,0,40,20,20,0,0,0,1,23449,1,0,0
12,2500,4429484,0,0,1,69,50,49,0,0,1,0,46470,1,0,0
16,1200,894399,1,0,4,35,13,12,0,1,0,0,25868,0,0,0
2,1200,823931,1,0,4,48,26,26,0,2,0,0,44678,1,0,0
5,1500,1959356,1,1,1,70,51,50,0,0,0,2,23367,1,0,0
4,1500,916764,1,1,1,55,34,34,0,1,1,0,53532,0,0,0
16,1000,398941,0,0,4,46,25,24,0,1,0,0,42257,0,0,0
1,1200,4241651,1,0,1,73,54,54,0,0,1,0,46720,1,0,0
14,1200,1139532,0,0,4,31,12,12,1,0,2,3,3133,0,0,0
4,1200,423569,1,0,4,74,55,54,0,0,1,0,25057,0,0,0
19,1000,1230135,1,0,0,60,42,42,0,0,0,0,2353,1,0,0
5,2500,2877838,1,1,0,57,35,34,0,0,0,0,34929,1,1,0
5,2000,4128270,0,1,0,40,22,21,1,0,0,3,46671,1,1,1
17,1200,4309766,1,1,3,42,24,24,1,0,0,3,12644,1,2,1
17,1500,4575908,1,0,2,58,38,38,0,0,0,0,57978,1,0,1
3,2000,1015796,1,0,1,55,37,36,0,0,1,0,53656,0,1,0
16,1000,4482158,0,1,0,45,23,23,1,0,0,1,35554,1,0,0
13,1200,3132736,1,0,0,52,31,31,2,1,0,0,3161,1,0,1
13,1500,1463731,0,0,4,47,25,24,0,0,0,0,16369,0,0,0
12,2000,2527712,1,0,0,44,25,25,0,0,0,3,19613,1,1,0
6,800,1845679,1,1,1,25,6,5,0,0,1,2,29187,1,1,0
11,3000,4654924,1,1,4,65,46,46,2,0,1,0,36797,1,0,0
14,1200,4703025,1,0,3,36,18,18,1,0,2,1,52623,1,0,1
18,1200,2546384,1,0,1,18,0,0,0,0,0,0,45271,1,0,1
10,1200,4331545,0,1,1,62,41,40,0,0,0,1,33460,1,0,0
14,1000,739421,1,1,1,61,43,43,0,0,0,0,57712,0,0,0
11,2000,778061,1,1,0,37,18,18,1,1,0,1,7217,1,0,0
2,2500,2696148,1,0,1,47,25,24,1,0,0,3,59487,1,1,0
16,1200,4801469,1,0,0,74,55,54,1,0,1,1,28559,1,1,0
2,2500,2240940,1,0,2,46,24,23,0,1,2,0,54940,0,1,0
18,2000,3451923,0,1,4,25,4,4,1,1,0,1,15670,1,0,1
19,1200,3863230,1,0,4,31,12,11,0,0,0,0,29162,1,0,0
3,1500,3348237,0,0,0,55,34,33,1,1,0,0,9590,0,0,1
2,1200,1426250,1,0,1,20,1,0,0,1,2,0,59248,1,0,1
15,1500,2915564,1,0,0,20,1,1,0,0,0,0,37552,1,1,1
11,800,3282160,1,0,0,72,50,49,2,0,1,3,46547,1,0,1
7,1500,1889056,1,1,1,31,11,10,1,0,0,0,9268,1,0,0
16,800,420920,1,0,1,38,16,15,0,0,1,1,18970,1,0,0
6,2000,1410020,1,0,0,52,34,33,1,0,1,1,47962,1,0,0
10,2000,3085776,1,0,0,61,40,40,0,1,1,0,22885,1,1,0
17,1000,4376221,0,1,1,61,40,39,0,0,1,2,51741,1,1,1
0,1200,4884260,1,1,0,66,46,45,2,0,0,0,42102,0,0,1
2,1200,4940965,0,0,0,60,41,41,0,0,0,2,4433,0,0,0
3,1500,2074348,1,0,1,58,37,36,0,0,1,0,49457,0,0,0
12,1200,4695037,0,0,1,44,24,23,0,0,0,0,53210,1,0,1
5,1500,3319984,1,0,1,45,27,26,3,0,0,0,54023,1,0,1
13,1200,2045976,1,0,0,45,24,23,0,0,0,0,51388,1,0,0
4,800,2718495,0,1,0,22,4,3,0,0,0,0,30100,0,0,0
15,800,3240623,1,0,0,60,38,38,0,1,0,2,13570,1,1,0
14,1000,3023123,0,1,0,56,35,34,1,0,0,3,58026,1,0,0
14,2000,1923614,0,0,0,27,6,5,0,2,0,0,16545,1,0,0
3,2500,2577004,1,0,2,26,7,7,0,1,2,3,19375,1,1,0
7,1200,1761354,0,0,0,37,19,19,0,1,0,0,41746,1,0,0
15,1500,3339084,0,0,0,46,24,24,0,0,0,0,2951,0,1,0
15,1000,556599,0,0,0,64,44,43,0,0,1,1,41025,1,1,0
3,1500,4515801,0,1,0,46,24,23,0,0,1,1,24998,0,1,1
12,1000,1961547,1,0,0,45,24,24,0,0,0,0,24983,0,0,0
12,1500,4082732,1,0,0,28,10,9,1,0,0,0,58109,1,2,1
1,2500,3462925,0,1,0,38,17,17,0,0,1,0,57881,1,0,0
2,1000,4593760,1,1,4,52,32,32,1,0,1,0,30230,1,0,0
7,2000,4680360,1,0,4,40,20,19,0,0,1,0,24427,1,1,0
14,800,4773099,1,1,1,46,25,25,0,0,1,0,13941,1,0,0
10,1200,1303095,0,0,0,32,11,10,0,0,0,0,52199,1,0,0
8,1000,3911493,1,0,0,34,13,13,0,0,0,0,53959,0,0,1
6,1200,632857,0,0,1,41,23,22,1,2,2,1,30631,1,0,0
12,1000,2155477,1,1,0,52,33,33,0,1,0,0,19303,1,0,0
1,1200,1728258,1,0,1,37,17,16,0,1,0,0,4598,0,0,0
7,1200,3542493,0,0,1,53,35,35,1,1,0,0,9298,1,0,0
6,1200,787853,0,0,1,28,8,7,0,0,0,3,46899,1,0,0
11,1500,520075,1,0,0,72,51,50,0,0,0,0,10293,1,0,0
18,2500,2677513,1,0,0,47,27,26,0,0,0,1,20670,0,1,0
6,1200,2493996,1,0,1,56,34,33,0,0,0,3,55017,1,0,0
9,1000,3585789,0,0,1,37,17,16,0,0,0,0,46942,0,0,0
15,1200,3123203,1,0,1,39,17,16,0,1,1,4,30099,1,0,1
2,2000,4682226,1,0,0,41,23,23,1,0,0,0,32027,0,0,1
9,1500,822005,0,0,1,31,13,12,0,0,0,0,29716,1,0,0
5,1200,3961632,1,1,4,53,31,30,0,0,0,0,59592,0,0,0
17,1000,2116376,1,0,1,30,10,9,0,0,0,0,31713,0,0,0
17,1200,481514,0,1,0,18,0,0,2,1,1,4,22291,1,0,1
4,1200,635641,0,0,1,72,52,52,1,1,0,0,22098,1,0,0
6,2500,4125071,0,0,1,67,48,48,2,1,0,4,57781,1,1,1
1,2000,4763634,1,1,3,44,25,24,0,0,0,3,49960,1,0,0
10,800,4895026,0,0,1,30,8,8,0,0,0,0,5030,1,0,0
12,1500,4480107,0,0,1,52,30,30,0,0,0,0,15683,1,0,0
4,1000,734242,1,1,1,25,5,4,0,0,2,0,39448,0,0,0
5,1200,3279345,0,0,0,35,16,15,0,1,0,3,20024,1,0,1
13,2000,3045712,1,0,1,51,32,31,0,0,1,0,3205,1,0,0
11,1500,492407,0,1,0,69,47,47,0,1,0,0,38739,1,0,0
3,1200,2490285,0,0,0,23,2,2,0,0,1,1,41509,1,0,0
5,1000,372306,0,1,1,44,24,24,2,0,0,0,40583,1,0,0
9,2000,2553378,1,0,0,35,15,15,1,0,0,0,15926,1,0,0
17,1500,389854,0,0,0,74,56,56,0,0,1,0,10732,1,0,0
14,1200,4938277,1,0,0,67,45,45,0,0,0,0,33866,1,0,1
7,1000,2568979,0,0,0,26,8,8,0,0,0,0,6017,1,0,0
8,1200,1773150,0,1,1,32,11,11,0,0,1,0,36684,1,0,0
4,2500,2784154,1,1,1,40,22,22,0,0,1,2,23489,0,0,0
9,1500,927097,1,0,2,20,0,0,0,0,0,0,5646,1,0,0
19,1200,847919,0,1,0,74,56,55,0,0,0,4,11867,1,1,0
5,1500,3919636,1,0,0,26,4,4,0,0,0,2,9341,1,0,0
15,2000,954472,0,0,4,39,18,17,0,0,0,0,38573,1,0,0
2,1200,3076947,1,1,0,67,47,46,1,0,1,0,54433,1,0,0
9,1000,1934580,0,0,1,40,18,18,0,0,0,0,32351,1,0,0
10,1500,3394630,1,0,1,37,15,15,0,0,0,0,4534,0,0,0
10,1500,4141598,1,0,0,69,50,50,0,1,0,0,38125,1,0,0
16,1500,2753397,0,0,1,24,4,4,0,1,0,2,48252,1,0,1
3,2000,791340,0,0,0,70,52,52,0,0,0,0,55162,1,1,0
3,1200,2242502,1,0,4,34,12,11,1,0,1,0,13156,1,1,0
16,800,1079933,0,1,0,20,2,1,0,0,0,0,11327,0,0,0
8,2500,1772736,1,0,0,24,2,1,0,0,2,4,50280,1,0,1
18,1200,1007906,0,0,1,30,10,9,0,0,1,3,21909,0,0,0
4,1500,2870373,1,0,0,58,36,35,2,0,0,0,55624,1,0,0
5,1500,1523411,1,0,1,58,40,39,0,0,0,0,11516,1,0,0
2,1500,4109738,1,1,1,40,22,22,0,1,4,0,57864,1,1,1
0,1000,4389509,1,1,0,54,34,33,1,0,2,0,47340,1,0,1
19,2000,3765842,0,1,0,21,3,3,0,0,1,0,36950,1,0,1
15,2000,4103544,0,0,0,26,5,4,0,0,0,1,10476,1,0,0
10,1500,1758382,1,1,0,23,1,0,0,0,0,0,31550,1,0,0
12,1200,2162900,1,0,0,59,38,37,1,0,1,0,59314,1,0,0
9,1000,4494281,0,0,2,35,16,15,0,0,0,0,27914,0,0,0
2,800,4671104,1,0,0,52,33,33,0,0,1,2,15938,1,0,1
8,1200,1028052,1,1,0,40,18,18,0,1,0,0,4824,1,2,0
11,1200,4258675,1,0,0,48,30,29,0,0,0,2,42656,1,0,0
13,2500,4112075,1,0,1,37,17,17,0,0,1,0,44801,1,2,0
0,2000,1033456,1,0,1,24,5,4,1,0,0,0,45028,1,0,0
17,1500,617818,0,0,4,29,11,10,0,1,0,3,43748,1,0,1
16,1500,2072145,1,1,0,54,34,34,2,1,1,4,7421,1,0,0
8,1000,609911,0,0,0,66,44,43,0,0,2,3,47200,0,1,0
8,3000,3649159,1,0,0,68,50,49,0,0,3,2,47970,1,2,0
9,1200,601788,0,0,0,74,53,52,0,1,1,0,47400,1,0,0
18,1000,811908,1,1,1,21,0,0,1,0,1,4,36805,1,0,1
14,1200,4270901,0,0,1,29,10,10,0,1,1,0,16688,1,0,1
4,2000,4895576,1,0,0,70,48,48,0,1,0,0,40428,1,0,1
14,2000,4201438,1,0,2,32,10,10,0,0,0,1,26056,1,0,0
19,800,518299,0,0,3,19,0,0,0,1,1,0,45480,0,0,0
1,2000,2896408,1,1,3,64,45,45,0,1,0,4,19076,1,0,0
12,1200,3146649,0,1,0,28,8,7,1,0,0,1,43903,0,0,0
15,800,3532277,0,0,0,73,51,51,1,0,0,0,11053,1,1,0
14,2000,1777305,1,0,0,50,32,31,1,0,0,1,37846,0,0,0
9,2000,3927887,1,1,0,31,10,10,0,0,0,0,51917,1,0,0
13,1500,3732532,1,0,0,44,23,23,1,0,0,1,34033,1,0,0
9,1500,911144,0,0,3,21,1,1,4,1,1,0,26476,1,0,1
13,2000,3718494,1,0,0,55,37,37,1,1,1,0,54392,1,0,1
8,2000,2515344,0,1,1,57,36,36,0,0,1,0,10440,1,1,0
13,2000,2678104,0,1,1,37,19,19,1,0,0,2,45144,1,0,0
2,1500,1305510,1,1,0,19,0,0,0,0,0,3,51712,1,0,0
19,2500,3038349,0,0,0,21,2,2,1,0,0,3,10288,1,0,1
15,3000,2645041,1,1,1,66,48,48,0,0,0,0,43188,1,0,0
1,1000,1232849,1,0,1,41,23,22,0,0,0,1,8833,1,0,0
9,2000,4625773,0,0,4,26,7,7,1,0,1,1,22996,0,0,1
2,1200,2685672,1,1,2,36,14,13,0,1,1,3,51316,1,0,1
10,1200,713073,1,1,2,25,3,3,0,1,2,3,29357,1,0,0
10,1500,3116780,0,1,1,58,36,35,1,2,0,0,26910,0,0,1
12,800,3281626,0,1,0,45,25,25,0,0,1,1,30255,1,1,0
6,1500,3201912,1,1,2,30,8,7,0,0,1,3,38512,1,0,0
16,2000,2569621,0,1,4,25,5,4,1,1,1,4,18654,1,0,1
1,1000,1730807,1,1,0,31,12,11,0,0,0,2,15888,0,0,0
11,1200,2316842,0,0,0,67,49,49,0,0,1,0,14595,1,0,0
9,2500,2077302,0,0,1,67,46,45,0,0,0,3,51185,1,0,0
17,1200,3772725,1,1,4,27,6,5,0,0,0,0,25460,0,0,0
10,1200,3548032,1,1,0,37,17,16,0,1,0,0,16025,0,0,0
15,1200,4906568,0,0,1,18,0,0,1,0,0,0,29331,0,1,1
16,1500,4683996,0,1,2,29,11,11,0,0,0,3,37600,0,0,0
18,1500,3434474,1,0,1,52,33,33,0,1,0,3,4099,1,0,0
17,2000,3977119,1,1,1,37,19,19,0,2,0,1,53695,1,1,1
2,1200,4478557,1,1,4,29,9,8,0,0,1,0,14907,1,0,1
15,2000,4246706,1,0,0,67,49,49,0,0,1,4,37643,1,0,0
5,1500,2653100,0,1,0,29,9,9,0,0,0,1,47624,1,0,0
11,1200,1495104,1,1,0,56,35,35,0,0,0,3,50945,0,0,0
10,1500,2677524,0,1,0,46,28,27,0,0,2,2,10118,1,0,0
14,1500,2346290,0,1,0,20,1,1,0,0,1,0,56144,1,0,1
14,1500,4756494,0,0,0,24,3,2,2,0,0,3,37027,0,1,1
15,800,628499,1,0,1,40,21,21,0,0,0,0,51716,1,0,0
9,1000,2826943,0,1,0,30,11,11,0,0,0,4,32419,1,1,0
11,1200,3137454,0,1,1,28,8,7,0,0,0,4,42562,1,0,1
12,1200,3261046,1,0,0,42,23,23,0,1,2,0,13258,1,0,0
3,1500,1364506,1,0,0,69,47,47,0,0,0,0,57492,1,0,0
6,800,2305589,0,0,0,37,18,18,1,2,1,0,58632,1,0,1
1,2000,2759817,1,0,0,66,48,48,1,0,1,0,55557,0,1,0
14,1200,3120934,0,1,0,64,44,44,0,1,0,1,34102,0,0,0
7,1200,4573184,1,0,0,44,24,24,0,0,0,0,16058,1,2,1
6,1500,4667131,1,0,1,23,1,0,0,0,0,4,23514,1,0,1
14,1000,307293,1,1,0,23,3,3,1,0,0,0,26055,1,0,0
13,2000,3506256,1,0,0,56,36,36,0,1,0,1,2791,1,0,0
7,800,4468494,1,1,0,58,37,37,0,0,0,1,18713,1,0,0
11,1200,4653810,1,0,3,26,5,4,1,1,0,0,7220,1,0,1
12,2000,1927533,1,1,0,38,17,17,0,0,1,1,25247,1,0,0
10,1500,579746,1,0,0,35,13,12,1,1,1,0,5962,1,0,0
16,1200,1464608,1,0,0,18,0,0,0,1,1,0,2378,0,0,0
16,1200,857193,0,0,1,67,47,47,0,0,0,0,13981,1,0,0
3,1500,477996,1,1,1,67,47,47,0,0,0,0,45250,1,1,0
7,3000,1599242,0,0,0,29,10,9,0,1,0,0,10712,1,0,0
4,2000,4784578,0,0,1,18,0,0,0,0,1,2,45230,0,0,1
15,1200,2577352,1,1,1,45,25,25,0,0,0,0,37671,1,0,0
3,3000,4578983,1,0,0,41,23,22,0,0,1,0,44084,1,0,0
14,800,2512610,0,1,0,36,18,18,0,0,0,0,3033,1,0,0
11,800,431460,0,0,4,31,11,11,0,0,1,4,54541,0,0,0
4,2000,1950516,1,0,1,31,12,11,0,0,0,0,8722,1,1,0
15,1000,4558637,0,0,0,43,24,23,0,1,1,0,49981,1,0,1
13,800,3712724,1,0,0,33,11,10,0,0,0,4,40785,1,0,1
9,1000,2062753,1,0,2,41,19,18,0,0,2,1,12777,1,0,0
6,1200,3808158,1,0,0,49,29,29,0,0,0,1,12353,1,0,0
12,1500,1047910,1,0,0,23,2,2,1,0,0,3,55478,1,0,1
19,1500,3558848,0,1,0,66,47,47,0,0,1,0,15108,1,0,0
4,1000,4883145,0,1,0,62,41,40,0,1,0,0,49358,1,0,0
2,1500,1799909,0,0,4,47,25,25,1,0,1,4,38292,1,0,0
14,2500,1080166,1,0,0,40,21,20,0,0,0,1,29830,0,0,0
3,2000,4972707,1,1,1,36,15,14,0,1,0,2,27895,1,1,1
14,1200,751698,1,0,0,42,22,21,0,0,1,0,33828,1,1,0
13,3000,1231482,1,1,1,42,21,21,2,1,1,0,30341,0,0,0
19,1500,1099137,1,0,0,69,47,47,0,0,0,0,52790,1,0,0
18,800,3795239,0,1,1,19,0,0,0,2,0,2,23035,1,0,1
12,800,1334460,1,0,0,27,8,7,0,0,1,2,58265,1,0,0
9,1000,310248,0,0,1,58,39,39,0,0,0,2,28182,1,0,0
4,1500,1133420,0,1,1,70,50,49,0,0,1,2,19038,1,0,0
19,1000,389169,0,0,0,44,25,24,0,0,1,0,46363,1,1,0
19,1500,1967903,0,1,1,61,40,39,0,0,2,3,49942,1,0,0
5,800,3453189,1,0,0,25,7,6,0,0,2,2,55954,0,1,1
3,2500,3603798,1,0,2,58,40,39,1,0,0,0,18913,1,0,0
1,1200,2941310,0,0,1,60,40,39,1,0,0,0,54508,1,0,0
15,2500,837698,0,1,4,50,29,28,0,0,1,1,11977,1,0,0
17,2500,2416285,1,0,0,60,40,39,1,0,0,4,41590,1,0,1
4,800,3206943,0,0,0,36,18,18,0,0,0,2,3077,1,0,0
3,1200,4162473,0,0,0,72,53,52,0,0,1,3,49160,1,0,0
12,800,2431325,1,0,0,47,29,28,0,0,0,0,58332,1,0,0
18,2500,1359755,1,1,0,51,33,32,0,0,0,0,10396,1,0,0
1,1500,2236887,0,0,0,31,13,13,0,0,0,1,50068,1,0,0
12,800,2936200,1,0,3,53,33,32,0,1,0,0,48845,1,0,0
10,1000,3835472,1,0,1,37,15,14,0,2,2,0,46274,1,0,1
3,1200,391975,1,0,1,40,20,20,0,0,0,0,16230,1,0,0
19,2500,4062481,0,1,1,32,10,10,2,1,0,3,31317,1,0,1
19,1500,301755,0,0,0,19,0,0,0,0,2,2,45288,0,0,0
14,2000,2001364,1,0,3,41,23,22,1,0,0,0,46621,1,0,0
3,1200,2468504,1,1,1,41,22,21,1,0,0,2,52395,1,0,0
8,800,776352,1,0,0,48,27,27,0,1,0,0,16802,1,0,0
6,3000,3871560,1,1,2,33,11,10,0,0,1,4,42333,0,0,1
18,800,3644226,1,1,1,71,51,51,0,2,0,0,6851,1,1,0
18,2500,4308919,1,0,1,21,2,1,0,1,1,0,7357,1,0,1
5,1200,3033573,1,0,3,51,30,29,1,1,1,0,49092,1,1,1
5,800,4205892,0,0,3,32,13,13,0,0,0,0,4830,1,0,0
19,1500,2567708,1,0,3,36,14,14,0,0,0,0,37391,1,0,0
14,3000,2063791,1,0,0,36,14,14,0,0,1,4,54116,1,0,0
14,2500,3372098,1,1,1,65,44,43,0,0,1,3,20547,1,0,0
19,1000,4482585,0,1,0,61,40,39,0,0,0,0,31710,1,0,0
8,1000,444086,1,0,2,52,30,30,1,2,1,0,9513,1,0,0
3,1500,1274005,1,1,0,37,15,15,0,1,2,0,22048,0,0,0
17,1500,2587138,0,0,1,64,46,45,0,0,0,0,34529,1,0,0
17,1500,4875534,0,1,3,56,35,34,0,3,0,0,11652,1,1,1
4,1000,4829750,0,0,2,58,37,36,1,0,0,3,44851,1,0,1
19,2500,4959203,1,0,4,46,24,23,0,0,0,3,56970,1,1,1
10,1500,1724137,1,1,0,32,12,12,0,1,0,4,20279,1,1,0
4,2000,2575402,0,0,0,37,19,19,1,0,0,0,7596,1,0,0
3,1500,2398215,1,0,4,49,29,29,0,1,1,4,50978,1,0,0
11,1200,3913310,1,0,1,30,8,8,0,0,0,1,37809,1,0,0
1,3000,4472470,0,0,3,24,6,5,1,0,0,0,32833,0,0,1
12,1500,467115,0,1,1,71,53,53,0,0,2,0,45445,1,0,0
9,2000,2725808,0,1,3,33,11,10,0,0,0,3,40845,1,0,0
8,2500,4080703,0,0,1,27,8,8,0,1,0,3,26649,1,0,1
9,1500,1474806,0,0,2,74,55,54,0,1,1,3,59167,1,0,0
6,1500,2900078,0,0,0,73,52,52,0,0,1,4,15496,1,0,0
3,800,2134098,1,0,4,19,0,0,0,0,1,3,54741,1,1,1
18,800,2658404,0,0,0,68,46,46,0,0,0,0,5931,1,0,0
9,1000,2263175,1,1,0,55,35,35,0,1,0,2,59528,0,0,0
2,1000,1344369,0,1,1,70,48,47,0,0,0,0,15123,1,1,0
18,1200,3363758,1,0,1,35,16,16,1,0,1,4,46513,1,0,1
1,1200,4009186,1,0,1,51,29,28,0,1,1,2,30372,1,0,0
19,1200,4670477,0,1,0,38,18,18,0,0,1,3,42576,0,1,1
9,1200,1938745,1,0,1,38,17,16,0,0,0,0,45747,1,0,0
1,800,778078,0,0,2,18,0,0,0,0,0,0,41951,1,1,0
1,800,1202196,0,0,1,32,11,10,1,0,0,0,18223,1,0,0
16,1500,4352500,1,1,0,27,7,7,0,0,0,0,36564,1,0,1
15,1500,2900771,1,0,1,52,30,29,1,0,0,2,37320,0,0,0
15,1200,606803,1,0,3,42,23,22,0,1,0,0,53428,0,0,0
13,1500,4509877,0,0,4,49,27,27,0,0,1,0,12207,1,0,0
6,2000,309554,1,1,0,48,30,30,0,0,0,3,29909,1,1,0
10,1200,529726,1,1,0,27,8,7,0,0,0,3,46060,1,1,0
0,1500,4339964,1,1,0,20,0,0,0,0,0,1,47378,1,0,1
10,2500,3154820,0,1,1,39,19,19,0,0,0,0,46457,0,1,0
3,2000,3106309,0,0,0,55,34,33,1,1,0,2,18019,0,0,0
6,1200,313015,1,0,1,19,1,1,0,1,1,0,49028,1,0,0
14,1500,4343335,0,0,1,40,22,21,0,0,2,0,27574,1,0,0
17,1000,359617,0,1,0,74,52,52,1,0,0,3,30148,1,1,0
11,1500,3395354,0,0,0,58,36,35,1,0,0,0,24660,1,0,0
16,3000,2348411,1,1,0,57,35,34,0,1,0,1,42104,1,0,0
0,1500,3348237,0,1,0,70,52,51,0,0,0,1,53018,1,0,0
10,2500,1074726,1,1,2,41,22,21,0,0,0,0,23173,0,1,0
0,1200,1563298,0,1,0,49,28,28,2,0,0,0,26037,1,0,0
14,3000,4632019,0,0,1,74,53,53,0,0,0,0,52425,1,1,0
9,1500,4986373,0,0,0,50,30,29,0,0,0,3,14773,1,1,1
6,800,4475988,1,0,1,66,46,45,0,0,2,0,13416,1,1,0
1,1500,3019469,0,0,1,44,25,25,0,1,0,4,56114,0,0,0
9,1200,821579,1,0,0,30,8,8,0,0,0,0,36064,0,0,0
3,800,2917694,1,0,1,54,32,31,0,1,0,2,30648,1,0,0
11,2000,492830,1,1,0,56,37,36,0,0,0,1,47730,0,0,0
18,1200,1712612,0,0,1,46,25,24,0,0,0,0,32155,1,0,0
10,2000,2453387,1,1,1,58,36,36,0,0,1,3,36328,0,0,0
7,1200,4791752,1,0,1,42,21,20,0,0,0,0,50193,1,0,1
17,1000,4778620,1,1,1,63,45,44,0,0,0,2,26564,1,0,0
10,3000,994102,0,0,0,36,16,15,0,1,0,2,56067,0,0,0
10,1200,4350784,0,0,0,18,0,0,0,0,2,3,7844,1,0,1
12,1500,1488900,0,0,0,52,32,31,0,1,1,3,5523,0,1,0
2,1500,2196118,1,1,0,33,14,14,0,0,0,0,29331,1,0,0
11,1500,2787963,0,0,0,25,7,7,0,0,0,1,50914,1,0,0
2,2500,839610,0,1,1,24,2,1,0,0,0,1,23259,1,1,0
9,1500,4898711,0,1,1,38,16,15,1,0,1,1,55914,0,0,1
16,1200,1148057,0,0,2,28,7,7,2,0,0,0,49339,1,1,1
1,2000,2376028,0,0,1,43,23,22,1,0,1,4,25756,0,0,0
16,1000,1928368,0,1,1,32,14,13,0,0,0,0,46663,0,0,0
15,1500,4407826,1,0,0,74,53,52,1,0,0,0,49708,0,0,0
1,2500,3503359,1,1,0,62,44,44,0,0,0,2,21858,1,1,0
19,1500,1856399,0,0,0,69,51,51,1,0,0,0,45529,1,0,0
5,2000,666727,0,0,1,23,4,3,0,1,2,0,24673,1,1,0
9,1500,3186551,0,1,2,54,35,35,0,0,0,3,15823,0,1,0
9,2000,861306,1,1,1,71,50,50,0,0,1,1,54151,1,0,0
7,2500,4678062,1,0,0,21,0,0,0,1,0,0,12759,1,0,1
0,1200,4388027,0,1,4,36,15,15,0,1,2,3,54148,1,0,1
12,1000,3897770,0,1,0,64,46,45,1,0,0,0,7423,1,0,0
8,1200,632616,0,0,4,38,16,16,0,0,1,1,45105,1,0,0
9,1500,821777,1,0,2,54,35,34,1,0,0,3,22729,0,0,0
14,1000,891392,1,0,0,60,38,38,2,1,1,1,15767,1,0,0
4,800,3379885,1,1,0,35,15,14,1,0,1,0,31517,1,0,0
15,1200,1002175,1,1,4,59,40,40,0,0,0,1,8435,0,0,0
12,2500,4182707,1,0,1,65,45,45,0,1,1,1,30250,0,0,0
19,1500,2165037,0,0,0,53,33,32,1,0,0,0,34123,1,0,0
17,1200,4894257,0,1,1,68,47,47,0,0,0,0,26170,1,0,0
10,1000,335308,1,0,1,72,54,54,0,0,0,1,59460,1,0,0
